-1000.0,,"tensor(0.4888, device='cuda:0')",,"tensor(0.8045, device='cuda:0')",,"tensor(0.2565, device='cuda:0')"
-2000.0,,"tensor(0.4634, device='cuda:0')",,"tensor(0.8057, device='cuda:0')",,"tensor(0.2673, device='cuda:0')"
-3000.0,,"tensor(0.5089, device='cuda:0')",,"tensor(0.7097, device='cuda:0')",,"tensor(0.2100, device='cuda:0')"
-4000.0,,"tensor(0.4346, device='cuda:0')",,"tensor(0.6972, device='cuda:0')",,"tensor(0.2230, device='cuda:0')"
-5000.0,,"tensor(0.4283, device='cuda:0')",,"tensor(0.7236, device='cuda:0')",,"tensor(0.3026, device='cuda:0')"
-6000.0,,"tensor(0.3563, device='cuda:0')",,"tensor(0.6822, device='cuda:0')",,"tensor(0.2199, device='cuda:0')"
-7000.0,,"tensor(0.3427, device='cuda:0')",,"tensor(0.6913, device='cuda:0')",,"tensor(0.2088, device='cuda:0')"
-8000.0,,"tensor(0.3192, device='cuda:0')",,"tensor(0.6496, device='cuda:0')",,"tensor(0.1930, device='cuda:0')"
-9000.0,,"tensor(0.3113, device='cuda:0')",,"tensor(0.6436, device='cuda:0')",,"tensor(0.1949, device='cuda:0')"
-10000.0,,"tensor(0.3753, device='cuda:0')",,"tensor(0.6084, device='cuda:0')",,"tensor(0.2801, device='cuda:0')"
-20000.0,,"tensor(0.3409, device='cuda:0')",,"tensor(0.6349, device='cuda:0')",,"tensor(0.2484, device='cuda:0')"
-30000.0,,"tensor(0.3257, device='cuda:0')",,"tensor(0.6420, device='cuda:0')",,"tensor(0.2399, device='cuda:0')"
-40000.0,,"tensor(0.3209, device='cuda:0')",,"tensor(0.6350, device='cuda:0')",,"tensor(0.2482, device='cuda:0')"
-50000.0,,"tensor(0.3146, device='cuda:0')",,"tensor(0.6100, device='cuda:0')",,"tensor(0.2422, device='cuda:0')"
-60000.0,,"tensor(0.2615, device='cuda:0')",,"tensor(0.7138, device='cuda:0')",,"tensor(0.2415, device='cuda:0')"
-70000.0,,"tensor(0.2523, device='cuda:0')",,"tensor(0.7332, device='cuda:0')",,"tensor(0.2398, device='cuda:0')"
-80000.0,,"tensor(0.2500, device='cuda:0')",,"tensor(0.7144, device='cuda:0')",,"tensor(0.2191, device='cuda:0')"
-90000.0,,"tensor(0.2444, device='cuda:0')",,"tensor(0.7315, device='cuda:0')",,"tensor(0.2147, device='cuda:0')"
-100000.0,,"tensor(0.2314, device='cuda:0')",,"tensor(0.7647, device='cuda:0')",,"tensor(0.2009, device='cuda:0')"
-200000.0,,"tensor(0.2517, device='cuda:0')",,"tensor(0.6904, device='cuda:0')",,"tensor(0.2746, device='cuda:0')"
-300000.0,,"tensor(0.2334, device='cuda:0')",,"tensor(0.6801, device='cuda:0')",,"tensor(0.2757, device='cuda:0')"
-400000.0,,"tensor(0.1908, device='cuda:0')",,"tensor(0.8011, device='cuda:0')",,"tensor(0.2024, device='cuda:0')"
-500000.0,,"tensor(0.1874, device='cuda:0')",,"tensor(0.8527, device='cuda:0')",,"tensor(0.1102, device='cuda:0')"
-600000.0,,"tensor(0.1441, device='cuda:0')",,"tensor(0.9103, device='cuda:0')",,"tensor(0.1863, device='cuda:0')"
-700000.0,,"tensor(0.1420, device='cuda:0')",,"tensor(0.9219, device='cuda:0')",,"tensor(0.1822, device='cuda:0')"
-800000.0,,"tensor(0.1392, device='cuda:0')",,"tensor(0.9296, device='cuda:0')",,"tensor(0.1505, device='cuda:0')"
-900000.0,,"tensor(0.1958, device='cuda:0')",,"tensor(0.9395, device='cuda:0')",,"tensor(0.1639, device='cuda:0')"
-1000000.0,,"tensor(0.1595, device='cuda:0')",,"tensor(0.9651, device='cuda:0')",,"tensor(0.1428, device='cuda:0')"
-1200000.0,,"tensor(0.1616, device='cuda:0')",,"tensor(0.9536, device='cuda:0')",,"tensor(0.1484, device='cuda:0')"
-1400000.0,,"tensor(0.1609, device='cuda:0')",,"tensor(0.9528, device='cuda:0')",,"tensor(0.1420, device='cuda:0')"
-1600000.0,,"tensor(0.1388, device='cuda:0')",,"tensor(0.9865, device='cuda:0')",,"tensor(0.1063, device='cuda:0')"
-1800000.0,,"tensor(0.1454, device='cuda:0')",,"tensor(0.9551, device='cuda:0')",,"tensor(0.1167, device='cuda:0')"
-2000000.0,,"tensor(0.1298, device='cuda:0')",,"tensor(0.9520, device='cuda:0')",,"tensor(0.1553, device='cuda:0')"
-2500000.0,,"tensor(0.1182, device='cuda:0')",,"tensor(0.9581, device='cuda:0')",,"tensor(0.1430, device='cuda:0')"
-3000000.0,,"tensor(0.0002, device='cuda:0')",,"tensor(0.9993, device='cuda:0')",,"tensor(4.6580e-21, device='cuda:0')"
-4000000.0,,"tensor(0.0014, device='cuda:0')",,"tensor(1., device='cuda:0')",,"tensor(4.5076e-20, device='cuda:0')"
-5000000.0,,"tensor(0.0002, device='cuda:0')",,"tensor(0.9997, device='cuda:0')",,"tensor(8.7249e-24, device='cuda:0')"
4000000.0,,"tensor(0.9801, device='cuda:0')",,"tensor(1.0000, device='cuda:0')",,"tensor(8.7098e-08, device='cuda:0')"
4000000.0,,"tensor(0.4345, device='cuda:0')",,"tensor(1.2941e-07, device='cuda:0')",,"tensor(0.4694, device='cuda:0')"
4000000.0,,"tensor(0.9694, device='cuda:0')",,"tensor(1.1072e-26, device='cuda:0')",,"tensor(0.8555, device='cuda:0')"
4000000.0,,"tensor(0.5281, device='cuda:0')",,"tensor(7.0603e-11, device='cuda:0')",,"tensor(0.4625, device='cuda:0')"
4000000.0,,"tensor(0.2855, device='cuda:0')",,"tensor(1.4525e-05, device='cuda:0')",,"tensor(0.3130, device='cuda:0')"
4000000.0,,"tensor(0.4611, device='cuda:0')",,"tensor(2.9100e-06, device='cuda:0')",,"tensor(0.3813, device='cuda:0')"
4000000.0,,"tensor(0.3607, device='cuda:0')",,"tensor(8.4736e-10, device='cuda:0')",,"tensor(0.0540, device='cuda:0')"
4000000.0,,"tensor(0.9991, device='cuda:0')",,"tensor(1.9725e-28, device='cuda:0')",,"tensor(3.4695e-05, device='cuda:0')"
